time,signal_1
44.191,-14522
44.192,-14501
44.193,-14546
44.194,-14574
44.195,-14554
44.196,-14561
44.197,-14522
44.198,-14559
44.199,-14560
44.200,-14582
44.201,-14561
44.202,-14631
44.203,-14655
44.204,-14646
44.205,-14580
44.206,-14404
44.207,-14251
44.208,-14199
44.209,-14234
44.210,-14521
44.211,-14755
44.212,-14672
44.213,-14608
44.214,-14591
44.215,-14662
44.216,-14693
44.217,-14688
44.218,-14740
44.219,-14747
44.220,-14762
44.221,-14756
44.222,-14731
44.223,-14742
44.224,-14854
44.225,-14991
44.226,-14839
44.227,-14700
44.228,-14624
44.229,-14677
44.230,-14639
44.231,-14511
44.232,-14497
44.233,-14489
44.234,-14427
44.235,-14479
44.236,-14647
44.237,-14813
44.238,-14905
44.239,-14972
44.240,-15129
44.241,-15314
44.242,-15361
44.243,-15319
44.244,-15260
44.245,-15191
44.246,-15156
44.247,-15087
44.248,-15011
44.249,-14977
44.250,-14926
44.251,-14819
44.252,-14702
44.253,-14636
44.254,-14684
44.255,-14600
44.256,-14487
44.257,-14427
44.258,-14344
44.259,-14416
44.260,-14621
44.261,-15006
44.262,-15170
44.263,-15042
44.264,-14916
44.265,-14919
44.266,-15006
44.267,-15091
44.268,-15108
44.269,-15189
44.270,-15246
44.271,-15202
44.272,-15152
44.273,-15212
44.274,-15356
44.275,-15556
44.276,-15595
44.277,-15481
44.278,-15592
44.279,-15917
44.280,-15850
44.281,-15649
44.282,-15467
44.283,-15244
44.284,-15112
44.285,-15040
44.286,-15042
44.287,-15011
44.288,-15030
44.289,-15093
44.290,-15174
44.291,-15250
44.292,-15131
44.293,-15164
44.294,-15246
44.295,-15339
44.296,-15443
44.297,-15458
44.298,-15484
44.299,-15467
44.300,-15531
44.301,-15585
44.302,-15444
44.303,-15417
44.304,-15566
44.305,-15621
44.306,-15691
44.307,-15708
44.308,-15782
44.309,-15947
44.310,-16026
44.311,-16037
44.312,-16040
44.313,-15978
44.314,-15994
44.315,-16082
44.316,-16141
44.317,-16255
44.318,-16433
44.319,-16466
44.320,-16347
44.321,-16241
44.322,-16192
44.323,-16191
44.324,-16311
44.325,-16529
44.326,-16632
44.327,-16921
44.328,-17096
44.329,-17152
44.330,-17223
44.331,-17163
44.332,-17020
44.333,-16869
44.334,-16801
44.335,-16829
44.336,-16886
44.337,-16887
44.338,-16853
44.339,-16816
44.340,-16780
44.341,-16698
44.342,-16711
44.343,-16756
44.344,-16862
44.345,-16896
44.346,-16976
44.347,-17113
44.348,-17149
44.349,-17064
44.350,-17016
44.351,-17053
44.352,-17192
44.353,-17542
44.354,-17800
44.355,-17772
44.356,-17753
44.357,-17762
44.358,-17826
44.359,-17814
44.360,-17815
44.361,-17805
44.362,-17732
44.363,-17741
44.364,-17659
44.365,-17525
44.366,-17405
44.367,-17290
44.368,-17279
44.369,-17309
44.370,-17378
44.371,-17457
44.372,-17200
44.373,-16741
44.374,-16646
44.375,-16607
44.376,-16419
44.377,-16395
44.378,-16635
44.379,-16804
44.380,-16645
44.381,-16448
44.382,-16639
44.383,-16881
44.384,-16933
44.385,-16909
44.386,-16742
44.387,-16624
44.388,-16583
44.389,-16597
44.390,-16506
44.391,-16447
44.392,-16340
44.393,-16194
44.394,-16075
44.395,-15906
44.396,-15825
44.397,-15806
44.398,-15851
44.399,-15888
44.400,-15914
44.401,-15884
44.402,-15808
44.403,-15712
44.404,-15634
44.405,-15581
44.406,-15501
44.407,-15442
44.408,-15430
44.409,-15364
44.410,-15225
44.411,-15194
44.412,-15126
44.413,-14927
44.414,-14796
44.415,-14692
44.416,-14725
44.417,-14755
44.418,-14782
44.419,-14818
44.420,-14825
44.421,-14872
44.422,-14785
44.423,-14810
44.424,-14840
44.425,-14809
44.426,-14677
44.427,-14608
44.428,-14706
44.429,-14636
44.430,-14482
44.431,-14360
44.432,-14340
44.433,-14332
44.434,-14352
44.435,-14394
44.436,-14551
44.437,-14687
44.438,-14684
44.439,-14711
44.440,-14712
44.441,-14602
44.442,-14482
44.443,-14581
44.444,-14594
44.445,-14446
44.446,-14325
44.447,-14211
44.448,-14206
44.449,-14241
44.450,-14396
44.451,-14341
44.452,-14340
44.453,-14243
44.454,-14060
44.455,-13947
44.456,-13925
44.457,-13874
44.458,-13797
44.459,-13766
44.460,-13787
44.461,-13751
44.462,-13691
44.463,-13748
44.464,-13822
44.465,-13899
44.466,-13884
44.467,-13952
44.468,-14038
44.469,-14254
44.470,-14312
44.471,-14287
44.472,-14276
44.473,-14370
44.474,-14450
44.475,-14457
44.476,-14338
44.477,-14416
44.478,-14509
44.479,-14448
44.480,-14321
44.481,-14158
44.482,-14049
44.483,-13988
44.484,-13954
44.485,-13965
44.486,-13963
44.487,-13989
44.488,-13970
44.489,-14013
44.490,-14143
44.491,-14453
44.492,-14519
44.493,-14496
44.494,-14602
44.495,-14864
44.496,-15007
44.497,-14934
44.498,-14777
44.499,-14660
44.500,-14618
44.501,-14514
44.502,-14415
44.503,-14286
44.504,-14267
44.505,-14347
44.506,-14434
44.507,-14421
44.508,-14279
44.509,-14134
44.510,-14206
44.511,-14310
44.512,-14252
44.513,-14159
44.514,-14167
44.515,-14226
44.516,-14291
44.517,-14316
44.518,-14373
44.519,-14258
44.520,-14225
44.521,-14274
44.522,-14271
44.523,-14311
44.524,-14319
44.525,-14403
44.526,-14456
44.527,-14524
44.528,-14546
44.529,-14546
44.530,-14584
44.531,-14576
44.532,-14685
44.533,-14702
44.534,-14707
44.535,-14833
44.536,-14879
44.537,-14762
44.538,-14586
44.539,-14505
44.540,-14457
44.541,-14352
44.542,-14259
44.543,-14326
44.544,-14556
44.545,-14391
44.546,-14262
44.547,-14239
44.548,-14237
44.549,-14443
44.550,-14454
44.551,-14420
44.552,-14362
44.553,-14382
44.554,-14321
44.555,-14287
44.556,-14377
44.557,-14507
44.558,-14638
44.559,-14680
44.560,-14754
44.561,-14798
44.562,-14778
44.563,-14661
44.564,-14537
44.565,-14556
44.566,-14574
44.567,-14616
44.568,-14675
44.569,-14713
44.570,-14737
44.571,-14727
44.572,-14696
44.573,-14707
44.574,-14725
44.575,-14739
44.576,-14693
44.577,-14629
44.578,-14687
44.579,-14751
44.580,-14784
44.581,-14832
44.582,-14782
44.583,-14755
44.584,-14605
44.585,-14340
44.586,-14175
44.587,-14272
44.588,-14431
44.589,-14439
44.590,-14393
44.591,-14426
44.592,-14413
44.593,-14462
44.594,-14493
44.595,-14464
44.596,-14604
44.597,-14659
44.598,-14731
44.599,-14762
44.600,-14721
44.601,-14669
44.602,-14552
44.603,-14431
44.604,-14409
44.605,-14373
44.606,-14310
44.607,-14344
44.608,-14400
44.609,-14518
44.610,-14758
44.611,-14799
44.612,-14584
44.613,-14476
44.614,-14362
44.615,-14367
44.616,-14309
44.617,-14215
44.618,-14184
44.619,-14271
44.620,-14293
44.621,-14277
44.622,-14248
44.623,-14147
44.624,-14152
44.625,-14249
44.626,-14376
44.627,-14564
44.628,-14709
44.629,-14688
44.630,-14681
44.631,-14793
44.632,-14797
44.633,-14761
44.634,-14764
44.635,-14852
44.636,-14900
44.637,-14812
44.638,-14685
44.639,-14573
44.640,-14496
44.641,-14317
44.642,-14208
44.643,-14063
44.644,-14014
44.645,-14090
44.646,-14227
44.647,-14289
44.648,-14253
44.649,-14261
44.650,-14452
44.651,-14632
44.652,-14506
44.653,-14413
44.654,-14552
44.655,-14634
44.656,-14592
44.657,-14542
44.658,-14481
44.659,-14662
44.660,-14928
44.661,-14835
44.662,-14691
44.663,-14646
44.664,-14605
44.665,-14519
44.666,-14322
44.667,-14090
44.668,-13953
44.669,-13860
44.670,-13892
44.671,-13872
44.672,-13785
44.673,-13796
44.674,-13835
44.675,-13897
44.676,-13998
44.677,-14231
44.678,-14440
44.679,-14644
44.680,-14816
44.681,-14824
44.682,-14803
44.683,-14717
44.684,-14613
44.685,-14299
44.686,-13971
44.687,-13878
44.688,-13844
44.689,-13883
44.690,-13887
44.691,-13819
44.692,-13784
44.693,-13787
44.694,-13900
44.695,-14099
44.696,-14214
44.697,-14282
44.698,-14321
44.699,-14332
44.700,-14381
44.701,-14459
44.702,-14632
44.703,-14667
44.704,-14471
44.705,-14184
44.706,-14069
44.707,-14087
44.708,-14115
44.709,-14356
44.710,-14478
44.711,-14351
44.712,-14361
44.713,-14472
44.714,-14521
44.715,-14587
44.716,-14675
44.717,-14760
44.718,-14770
44.719,-14704
44.720,-14676
44.721,-14626
44.722,-14601
44.723,-14664
44.724,-14769
44.725,-15084
44.726,-15067
44.727,-15011
44.728,-14994
44.729,-14939
44.730,-14945
44.731,-14907
44.732,-14832
44.733,-14711
44.734,-14624
44.735,-14501
44.736,-14452
44.737,-14412
44.738,-14517
44.739,-14645
44.740,-14671
44.741,-14601
44.742,-14552
44.743,-14606
44.744,-14642
44.745,-14641
44.746,-14665
44.747,-14666
44.748,-14658
44.749,-14658
44.750,-14667
44.751,-14725
44.752,-14767
44.753,-14775
44.754,-14792
44.755,-14841
44.756,-14888
44.757,-15043
44.758,-15083
44.759,-15102
44.760,-15056
44.761,-15048
44.762,-14951
44.763,-14829
44.764,-14742
44.765,-14665
44.766,-14566
44.767,-14458
44.768,-14362
44.769,-14434
44.770,-14565
44.771,-14449
44.772,-14227
44.773,-14106
44.774,-14001
44.775,-14037
44.776,-14038
44.777,-13993
44.778,-13973
44.779,-13980
44.780,-14161
44.781,-14422
44.782,-14457
44.783,-14373
44.784,-14239
44.785,-14161
44.786,-13952
44.787,-13969
44.788,-14008
44.789,-14217
44.790,-14298
44.791,-14299
44.792,-14409
44.793,-14384
44.794,-14260
44.795,-14072
44.796,-13867
44.797,-13878
44.798,-14069
44.799,-14126
44.800,-14084
44.801,-13886
44.802,-13655
44.803,-13504
44.804,-13498
44.805,-13434
44.806,-13362
44.807,-13352
44.808,-13316
44.809,-13193
44.810,-13159
44.811,-13182
44.812,-13262
44.813,-13452
44.814,-13746
44.815,-13894
44.816,-13936
44.817,-13975
44.818,-14299
44.819,-14524
44.820,-14553
44.821,-14587
44.822,-14596
44.823,-14616
44.824,-14581
44.825,-14584
44.826,-14616
44.827,-14597
44.828,-14529
44.829,-14622
44.830,-14858
44.831,-14860
44.832,-14885
44.833,-14916
44.834,-14899
44.835,-14864
44.836,-14844
44.837,-14871
44.838,-14757
44.839,-14647
44.840,-14612
44.841,-14731
44.842,-14913
44.843,-14977
44.844,-15044
44.845,-15193
44.846,-15202
44.847,-15192
44.848,-15291
44.849,-15337
44.850,-15427
44.851,-15520
44.852,-15684
44.853,-16015
44.854,-16397
44.855,-16621
44.856,-16771
44.857,-16927
44.858,-17057
44.859,-17361
44.860,-17660
44.861,-18091
44.862,-18427
44.863,-18543
44.864,-18492
44.865,-18097
44.866,-17226
44.867,-16320
44.868,-15575
44.869,-15281
44.870,-15170
44.871,-15046
44.872,-15117
44.873,-15146
44.874,-15104
44.875,-15099
44.876,-15037
44.877,-14794
44.878,-14263
44.879,-13804
44.880,-13375
44.881,-12999
44.882,-12894
44.883,-13162
44.884,-13535
44.885,-13832
44.886,-14147
44.887,-14500
44.888,-14732
44.889,-14926
44.890,-15009
44.891,-14977
44.892,-14953
44.893,-14922
44.894,-14706
44.895,-14577
44.896,-14595
44.897,-14622
44.898,-14497
44.899,-14323
44.900,-14261
44.901,-14206
44.902,-14272
44.903,-14489
44.904,-14644
44.905,-14771
44.906,-14821
44.907,-14847
44.908,-14841
44.909,-14807
44.910,-14842
44.911,-14920
44.912,-14851
44.913,-14836
44.914,-14839
44.915,-14812
44.916,-14799
44.917,-14946
44.918,-14976
44.919,-14985
44.920,-15008
44.921,-14934
44.922,-14882
44.923,-14788
44.924,-14691
44.925,-14691
44.926,-14691
44.927,-14618
44.928,-14623
44.929,-14745
44.930,-14856
44.931,-14862
44.932,-14924
44.933,-15010
44.934,-15074
44.935,-15032
44.936,-15011
44.937,-14931
44.938,-14819
44.939,-14816
44.940,-14850
44.941,-14811
44.942,-14747
44.943,-14759
44.944,-14904
44.945,-15006
44.946,-15020
44.947,-14940
44.948,-14898
44.949,-14908
44.950,-14877
44.951,-14921
44.952,-14939
44.953,-15142
44.954,-15441
44.955,-15408
44.956,-15279
44.957,-15164
44.958,-15100
44.959,-15082
44.960,-14992
44.961,-15006
44.962,-15179
44.963,-15291
44.964,-15147
44.965,-14984
44.966,-14856
44.967,-14778
44.968,-14599
44.969,-14544
44.970,-14629
44.971,-14788
44.972,-14911
44.973,-14938
44.974,-14944
44.975,-14870
44.976,-14903
44.977,-15193
44.978,-15159
44.979,-15126
44.980,-15197
44.981,-15162
44.982,-15112
44.983,-15172
44.984,-15224
44.985,-15167
44.986,-15149
44.987,-15212
44.988,-15206
44.989,-15171
44.990,-15175
44.991,-15088
44.992,-15089
44.993,-15063
44.994,-15098
44.995,-15117
44.996,-15199
44.997,-15172
44.998,-15268
44.999,-15389
45.000,-15434
45.001,-15451
45.002,-15416
45.003,-15674
45.004,-15786
45.005,-15857
45.006,-15865
45.007,-15788
45.008,-15645
45.009,-15522
45.010,-15522
45.011,-15594
45.012,-15670
45.013,-15729
45.014,-15750
45.015,-15732
45.016,-15665
45.017,-15619
45.018,-15531
45.019,-15505
45.020,-15491
45.021,-15584
45.022,-15597
45.023,-15589
45.024,-15508
45.025,-15657
45.026,-15877
45.027,-15869
45.028,-15828
45.029,-15718
45.030,-15698
45.031,-15846
45.032,-15988
45.033,-16103
45.034,-16146
45.035,-16259
45.036,-16312
45.037,-16446
45.038,-16681
45.039,-16793
45.040,-16906
45.041,-16841
45.042,-16827
45.043,-16899
45.044,-17043
45.045,-17059
45.046,-16934
45.047,-16961
45.048,-16984
45.049,-16939
45.050,-16887
45.051,-16910
45.052,-16781
45.053,-16601
45.054,-16563
45.055,-16715
45.056,-16849
45.057,-16966
45.058,-16999
45.059,-16952
45.060,-16944
45.061,-17067
45.062,-17199
45.063,-17333
45.064,-17486
45.065,-17617
45.066,-17599
45.067,-17575
45.068,-17630
45.069,-17611
45.070,-17620
45.071,-17599
45.072,-17635
45.073,-17611
45.074,-17572
45.075,-17607
45.076,-17685
45.077,-17828
45.078,-17835
45.079,-17851
45.080,-17871
45.081,-18036
45.082,-18207
45.083,-18224
45.084,-18152
45.085,-18072
45.086,-17899
45.087,-17652
45.088,-17519
45.089,-17374
45.090,-17273
45.091,-17169
45.092,-17132
45.093,-17037
45.094,-17106
45.095,-17135
45.096,-17022
45.097,-17007
45.098,-16994
45.099,-16979
45.100,-17026
45.101,-17121
45.102,-17199
45.103,-17044
45.104,-16837
45.105,-16801
45.106,-16876
45.107,-16848
45.108,-16929
45.109,-16788
45.110,-16537
45.111,-16277
45.112,-16235
45.113,-16244
45.114,-16210
45.115,-16149
45.116,-16102
45.117,-15994
45.118,-16017
45.119,-15926
45.120,-15883
45.121,-15749
45.122,-15614
45.123,-15628
45.124,-15751
45.125,-15540
45.126,-15360
45.127,-15332
45.128,-15296
45.129,-15437
45.130,-15630
45.131,-15480
45.132,-15404
45.133,-15319
45.134,-15274
45.135,-15132
45.136,-15029
45.137,-14839
45.138,-14767
45.139,-14864
45.140,-14852
45.141,-14826
45.142,-14905
45.143,-15180
45.144,-15409
45.145,-15295
45.146,-15040
45.147,-14916
45.148,-14846
45.149,-14717
45.150,-14657
45.151,-14584
45.152,-14597
45.153,-14589
45.154,-14641
45.155,-14715
45.156,-14684
45.157,-14624
45.158,-14587
45.159,-14645
45.160,-14680
45.161,-14777
45.162,-14835
45.163,-14854
45.164,-14739
45.165,-14649
45.166,-14638
45.167,-14622
45.168,-14589
45.169,-14438
45.170,-14511
45.171,-14547
45.172,-14494
45.173,-14592
45.174,-14642
45.175,-14583
45.176,-14441
45.177,-14334
45.178,-14309
45.179,-14259
45.180,-14097
45.181,-13902
45.182,-13902
45.183,-13957
45.184,-14037
45.185,-14074
45.186,-14124
45.187,-14136
45.188,-14156
45.189,-14359
45.190,-14467
45.191,-14436
45.192,-14449
45.193,-14509
45.194,-14533
45.195,-14580
45.196,-14673
45.197,-14720
45.198,-14701
45.199,-14631
45.200,-14615
45.201,-14789
45.202,-14940
45.203,-14890
45.204,-14863
45.205,-14862
45.206,-14804
45.207,-14718
45.208,-14529
45.209,-14539
45.210,-14594
45.211,-14428
45.212,-14200
45.213,-14079
45.214,-14012
45.215,-14144
45.216,-14297
45.217,-14362
45.218,-14386
45.219,-14334
45.220,-14338
45.221,-14311
45.222,-14290
45.223,-14296
45.224,-14170
45.225,-14134
45.226,-14311
45.227,-14658
45.228,-14782
45.229,-14742
45.230,-14544
45.231,-14303
45.232,-14169
45.233,-14270
45.234,-14421
45.235,-14356
45.236,-14282
45.237,-14189
45.238,-14075
45.239,-14049
45.240,-14033
45.241,-14146
45.242,-14436
45.243,-14636
45.244,-14743
45.245,-14791
45.246,-14825
45.247,-14855
45.248,-14876
45.249,-14855
45.250,-14841
45.251,-14808
45.252,-14849
45.253,-14776
45.254,-14680
45.255,-14717
45.256,-14706
45.257,-14566
45.258,-14522
45.259,-14635
45.260,-14735
45.261,-14712
45.262,-14648
45.263,-14591
45.264,-14595
45.265,-14531
45.266,-14430
45.267,-14456
45.268,-14529
45.269,-14706
45.270,-14846
45.271,-14871
45.272,-14939
45.273,-15122
45.274,-15116
45.275,-14991
45.276,-14807
45.277,-14817
45.278,-14926
45.279,-14971
45.280,-14942
45.281,-14856
45.282,-14807
45.283,-14766
45.284,-14662
45.285,-14669
45.286,-14857
45.287,-15248
45.288,-15200
45.289,-14925
45.290,-14817
45.291,-14750
45.292,-14859
45.293,-14762
45.294,-14564
45.295,-14375
45.296,-14280
45.297,-14240
45.298,-14236
45.299,-14371
45.300,-14285
45.301,-14201
45.302,-14166
45.303,-14234
45.304,-14430
45.305,-14538
45.306,-14597
45.307,-14651
45.308,-14693
45.309,-14715
45.310,-14681
45.311,-14600
45.312,-14564
45.313,-14502
45.314,-14542
45.315,-14581
45.316,-14578
45.317,-14630
45.318,-14701
45.319,-14645
45.320,-14616
45.321,-14576
45.322,-14493
45.323,-14482
45.324,-14496
45.325,-14533
45.326,-14647
45.327,-14564
45.328,-14509
45.329,-14513
45.330,-14486
45.331,-14382
45.332,-14369
45.333,-14344
45.334,-14339
45.335,-14459
45.336,-14476
45.337,-14375
45.338,-14340
45.339,-14342
45.340,-14358
45.341,-14306
45.342,-14320
45.343,-14309
45.344,-14208
45.345,-14020
45.346,-14029
45.347,-14172
45.348,-14206
45.349,-14142
45.350,-14137
45.351,-14141
45.352,-14114
45.353,-14079
45.354,-13997
45.355,-13911
45.356,-14169
45.357,-14452
45.358,-14574
45.359,-14684
45.360,-14814
45.361,-14871
45.362,-14941
45.363,-15076
45.364,-15046
45.365,-15081
45.366,-15096
45.367,-14955
45.368,-14827
45.369,-14830
45.370,-14736
45.371,-14691
45.372,-14692
45.373,-14559
45.374,-14422
45.375,-14377
45.376,-14327
45.377,-14231
45.378,-14151
45.379,-14216
45.380,-14276
45.381,-14320
45.382,-14396
45.383,-14429
45.384,-14389
45.385,-14389
45.386,-14441
45.387,-14456
45.388,-14397
45.389,-14417
45.390,-14500
45.391,-14722
45.392,-14782
45.393,-14631
45.394,-14452
45.395,-14324
45.396,-14131
45.397,-13948
45.398,-13970
45.399,-14169
45.400,-14271
45.401,-14170
45.402,-14179
45.403,-14272
45.404,-14264
45.405,-14236
45.406,-14242
45.407,-14202
45.408,-14149
45.409,-14154
45.410,-14163
45.411,-14096
45.412,-14036
45.413,-14091
45.414,-14135
45.415,-14079
45.416,-14022
45.417,-14315
45.418,-14696
45.419,-14662
45.420,-14551
45.421,-14601
45.422,-14857
45.423,-14850
45.424,-14652
45.425,-14552
45.426,-14521
45.427,-14361
45.428,-14062
45.429,-14019
45.430,-14107
45.431,-14154
45.432,-14186
45.433,-14177
45.434,-14136
45.435,-14112
45.436,-14123
45.437,-14196
45.438,-14252
45.439,-14326
45.440,-14395
45.441,-14478
45.442,-14566
45.443,-14604
45.444,-14591
45.445,-14579
45.446,-14556
45.447,-14526
45.448,-14516
45.449,-14566
45.450,-14706
45.451,-14702
45.452,-14622
45.453,-14632
45.454,-14668
45.455,-14703
45.456,-14766
45.457,-14771
45.458,-14809
45.459,-14794
45.460,-14754
45.461,-14697
45.462,-14632
45.463,-14707
45.464,-14846
45.465,-14951
45.466,-15169
45.467,-15264
45.468,-15206
45.469,-15114
45.470,-15204
45.471,-15296
45.472,-15218
45.473,-15154
45.474,-15026
45.475,-14997
45.476,-14994
45.477,-14994
45.478,-14931
45.479,-14804
45.480,-14744
45.481,-14806
45.482,-15081
45.483,-15312
45.484,-15341
45.485,-15261
45.486,-15287
45.487,-15431
45.488,-15417
45.489,-15298
45.490,-15129
45.491,-15021
45.492,-14887
45.493,-14843
45.494,-14799
45.495,-14684
45.496,-14652
45.497,-14651
45.498,-14740
45.499,-14726
45.500,-14636
45.501,-14510
45.502,-14447
45.503,-14502
45.504,-14545
45.505,-14508
45.506,-14617
45.507,-14617
45.508,-14594
45.509,-14599
45.510,-14586
45.511,-14494
45.512,-14376
45.513,-14249
45.514,-14254
45.515,-14086
45.516,-13979
45.517,-13881
45.518,-13817
45.519,-13820
45.520,-13979
45.521,-14091
45.522,-14119
45.523,-14069
45.524,-14042
45.525,-14001
45.526,-14040
45.527,-14194
45.528,-14241
45.529,-14251
45.530,-14231
45.531,-14284
45.532,-14371
45.533,-14255
45.534,-14202
45.535,-14276
45.536,-14302
45.537,-14181
45.538,-14136
45.539,-14198
45.540,-14238
45.541,-14164
45.542,-14193
45.543,-14367
45.544,-14329
45.545,-14105
45.546,-13874
45.547,-13798
45.548,-13752
45.549,-13832
45.550,-13902
45.551,-13876
45.552,-13876
45.553,-13972
45.554,-13911
45.555,-13838
45.556,-13774
45.557,-13749
45.558,-13775
45.559,-13806
45.560,-13892
45.561,-13884
45.562,-13980
45.563,-14042
45.564,-14169
45.565,-14214
45.566,-14191
45.567,-14314
45.568,-14417
45.569,-14441
45.570,-14529
45.571,-14507
45.572,-14526
45.573,-14547
45.574,-14633
45.575,-14621
45.576,-14496
45.577,-14432
45.578,-14451
45.579,-14548
45.580,-14798
45.581,-15149
45.582,-15278
45.583,-15562
45.584,-15807
45.585,-15818
45.586,-15792
45.587,-15695
45.588,-15542
45.589,-15391
45.590,-15331
45.591,-15448
45.592,-15656
45.593,-15956
45.594,-16356
45.595,-16670
45.596,-16789
45.597,-16963
45.598,-17277
45.599,-17669
45.600,-18127
45.601,-18539
45.602,-18711
45.603,-18537
45.604,-18044
45.605,-17237
45.606,-16408
45.607,-15609
45.608,-15253
45.609,-15091
45.610,-14892
45.611,-14897
45.612,-15097
45.613,-15387
45.614,-15737
45.615,-15742
45.616,-15331
45.617,-14671
45.618,-14089
45.619,-13581
45.620,-13102
45.621,-12879
45.622,-13114
45.623,-13496
45.624,-13792
45.625,-14011
45.626,-14186
45.627,-14463
45.628,-14603
45.629,-14651
45.630,-14750
45.631,-14889
45.632,-14948
45.633,-14957
45.634,-15036
45.635,-14967
45.636,-14865
45.637,-14891
45.638,-14985
45.639,-15049
45.640,-15112
45.641,-15162
45.642,-15172
45.643,-15154
45.644,-14986
45.645,-14904
45.646,-14856
45.647,-14862
45.648,-14885
45.649,-14739
45.650,-14619
45.651,-14544
45.652,-14649
45.653,-14730
45.654,-14981
45.655,-15277
45.656,-15150
